year,name,sex,births
1993,Isa,male,1
1993,Isaak,male,1
1993,Isah,male,1
1993,Isidor,male,1
1993,Ismail,male,2
1993,Ismaël,male,1
1993,Ismet,male,1
1993,Isroel,male,1
1993,Ivan,male,5
1993,Ivano,male,2
1993,Ives,male,1
1993,Ivo,male,2
1993,Iwo,male,1
1993,Izchak,male,1
1993,Jabi,male,1
1993,Jaime,male,1
1993,Jake,male,1
1993,Jakob,male,2
1993,Jamal,male,1
1993,James,male,2
1993,Jamin,male,1
1993,Jamiro,male,1
1993,Jan,male,10
1993,Janis,male,1
1993,Jannik,male,1
1993,Jason,male,1
1993,Jathurshan,male,1
1993,Javier,male,2
1993,Jean,male,1
1993,Jean-Louis,male,1
1993,Jeffrey,male,2
1993,Jegheeshan,male,1
1993,Jehan,male,1
1993,Jemain,male,1
1993,Jeremie,male,1
1993,Jeremy,male,1
1993,Jerome,male,1
1993,Jerrit,male,1
1993,Jeyawarman,male,1
1993,Jils,male,1
1993,Jim,male,1
1993,Jimmy,male,1
1993,Jin,male,1
1993,Jizchok,male,1
1993,Joakim,male,1
1993,Joel,male,8
1993,Johannes,male,3
1993,John,male,2
1993,Jonas,male,6
1993,Jonatan,male,1
1993,Jonathan,male,8
1993,Jonathen,male,1
1993,Jordan,male,1
1993,Joshua,male,2
1993,Josia,male,1
1993,Josip,male,3
1993,José,male,1
1993,Jourdan,male,1
1993,Jovan,male,1
1993,João,male,1
1993,Joël,male,3
1993,Juan,male,1
1993,Julian,male,7
1993,Julien,male,2
1993,Jure,male,1
1993,Juri,male,1
1993,Justin,male,2
1993,Jérôme,male,3
1993,Jürg,male,2
1993,Ka Wing,male,1
1993,Kadir,male,2
1993,Kaj,male,1
1993,Karel,male,1
1993,Karim,male,3
1993,Karl,male,1
1993,Karlo,male,1
1993,Karunyan,male,1
1993,Kassra,male,1
1993,Kastriot,male,1
1993,Kay,male,1
1993,Keerthan,male,1
1993,Keerthanan,male,1
1993,Keerthikan,male,1
1993,Kelian,male,1
1993,Ken,male,2
1993,Kenan,male,1
1993,Kenneth,male,1
1993,Kevin,male,21
1993,Khalil,male,1
1993,Kilian,male,2
1993,Kim,male,1
1993,Kogulan,male,1
1993,Konrad,male,1
1993,Konstantinos,male,1
1993,Koo,male,1
1993,Kubilay,male,1
1993,Kushtrim,male,2
1993,Kwan Tsit,male,1
1993,Labinot,male,1
1993,Laksayarat,male,1
1993,Lars,male,1
1993,Lazar,male,2
1993,Leander,male,2
1993,Leandro,male,2
1993,Lenny,male,1
1993,Leo,male,3
1993,Leonard,male,1
1993,Leonardo,male,4
1993,Leonhard,male,1
1993,Lino,male,1
1993,Lins,male,1
1993,Linus,male,4
1993,Lionel,male,1
1993,Liridon,male,3
1993,Lirim,male,1
1993,Liron,male,1
1993,Livio,male,3
1993,Lloyd,male,1
1993,Lorenz,male,3
1993,Lorenzo,male,5
1993,Loris,male,3
1993,Louis,male,4
1993,Louis-Etienne,male,1
1993,Luca,male,21
1993,Lucas,male,6
1993,Lucian,male,1
1993,Lucien,male,2
1993,Luigi,male,1
1993,Luis,male,3
1993,Luka,male,1
1993,Lukas,male,20
1993,Luran,male,1
1993,Luxshan,male,1
1993,Mallick,male,1
1993,Manolin,male,1
1993,Manuel,male,21
1993,Marc,male,17
1993,Marcel,male,3
1993,Marcio,male,1
1993,Marco,male,13
1993,Marcos,male,3
1993,Marcus,male,1
1993,Marek,male,2
1993,Marino,male,1
1993,Mario,male,7
1993,Marius,male,2
1993,Mark,male,1
1993,Marko,male,8
1993,Markus,male,3
1993,Marlon,male,2
1993,Martin,male,6
1993,Massimo,male,1
1993,Mathias,male,1
1993,Matteo,male,4
1993,Matthew,male,1
1993,Matthias,male,6
1993,Mattia,male,2
1993,Maurice,male,1
1993,Mauro,male,3
1993,Max,male,3
1993,Maxime,male,1
1993,Maximilian,male,2
1993,Medija,male,1
1993,Mehdi,male,1
1993,Mehmet,male,2
1993,Mehron,male,1
1993,Meir,male,1
1993,Melvin,male,1
1993,Menachem,male,1
1993,Mendi,male,1
1993,Menduh,male,1
1993,Merlin,male,3
1993,Metin,male,1
1993,Mevludin,male,2
1993,Micha,male,2
1993,Michael,male,22
1993,Michel,male,5
1993,Michele,male,1
1993,Miguel,male,4
1993,Mike,male,4
1993,Milan,male,3
1993,Milijan,male,1
1993,Miljan,male,1
1993,Milos,male,6
1993,Milton,male,1
1993,Miralem,male,1
1993,Mirco,male,1
1993,Miro,male,2
1993,Mirsad,male,1
1993,Mischa,male,3
1993,Mohamed,male,1
1993,Mohammed,male,1
1993,Moritz,male,12
1993,Morris,male,1
1993,Mosche,male,1
1993,Moses,male,1
1993,Muamer,male,1
1993,Muhammad,male,1
1993,Muhammet,male,1
1993,Murat,male,1
1993,Mustafa,male,3
1993,Mërgim,male,1
1993,Nadhir,male,1
1993,Naem,male,1
1993,Najinthan,male,1
1993,Nando,male,1
1993,Narmadan,male,1
1993,Nathan,male,2
1993,Nathanael,male,3
1993,Navaneethan,male,1
1993,Naveed,male,1
1993,Neel,male,1
1993,Nelson,male,3
1993,Nemanja,male,1
1993,Nicholas,male,2
1993,Nick,male,3
1993,Nico,male,3
1993,Nicola,male,3
1993,Nicolai,male,1
1993,Nicolas,male,13
1993,Nicolás,male,1
1993,Nikeshan,male,1
1993,Niklaus,male,2
1993,Niko,male,1
1993,Nikola,male,2
1993,Nikolaos,male,1
1993,Nils,male,2
1993,Nilujan,male,1
1993,Nino,male,1
1993,Ninthujan,male,1
1993,Nir,male,1
1993,Nivethan,male,1
1993,Nivethanan,male,1
1993,Noah,male,4
1993,Nurullah,male,2
1993,Oguz,male,1
1993,Okan,male,3
1993,Oliver,male,11
1993,Olivier,male,4
1993,Olsín,male,1
1993,Omar,male,1
1993,Omid,male,1
1993,Omri,male,1
1993,Onur,male,1
1993,Ori,male,1
1993,Oscar,male,1
1993,Osman,male,2
1993,Oussama,male,1
1993,Paco,male,1
1993,Paolo,male,3
1993,Pascal,male,8
1993,Pasquale,male,1
1993,Patric,male,2
1993,Patrick,male,17
1993,Patrik,male,5
1993,Patrizio,male,1
1993,Paul,male,2
1993,Pavel,male,1
1993,Pedro,male,2
1993,Peer,male,1
1993,Petar,male,1
1993,Peter,male,4
1993,Philip,male,3
1993,Philipp,male,4
1993,Philippe,male,4
1993,Pierluigi,male,1
1993,Pietrantonio,male,1
1993,Piranavan,male,1
1993,Pirasanth,male,2
1993,Piraveen,male,1
1993,Piraventh,male,1
1993,Pouja,male,1
1993,Puja,male,1
1993,Qemal,male,1
1993,Quendrim,male,1
1993,Quincy,male,1
1993,Rached,male,1
1993,Radovan,male,2
1993,Rafael,male,2
1993,Raffael,male,3
1993,Raffaele,male,2
1993,Rafik,male,1
1993,Ragulan,male,1
1993,Rainer,male,1
1993,Ralph,male,1
1993,Ramiz,male,1
1993,Ramon,male,3
1993,Ramón,male,1
1993,Randika,male,1
1993,Ransford,male,1
1993,Raphael,male,9
1993,Raphaël,male,1
1993,Rasmus,male,1
1993,Rathipan,male,1
1993,Raul,male,1
1993,Ravivarnan,male,1
1993,Raymi,male,1
1993,Raúl,male,1
1993,Refsat,male,1
1993,Rehan,male,1
1993,Remco,male,1
1993,Remo,male,4
1993,Remy,male,3
1993,Renz,male,1
1993,Reto,male,1
1993,Rhasugen,male,1
1993,Ricardo,male,2
1993,Riccardo,male,1
1993,Richard,male,1
1993,Rick,male,1
1993,Ricky,male,1
1993,Rico,male,1
1993,Rikardo,male,1
1993,Rinor,male,1
1993,Robert,male,3
1993,Roberto,male,3
1993,Robin,male,10
1993,Roger,male,2
1993,Roland,male,1
1993,Roman,male,6
1993,Romano,male,1
1993,Ron,male,1
1993,Ronny,male,1
1993,Roshan,male,1
1993,Roy,male,1
1993,Ruben,male,4
1993,Rufus,male,1
1993,Rusiyanth,male,1
1993,Ruven,male,1
1993,Ryo,male,1
1993,Sadik,male,1
1993,Sadiq,male,1
1993,Safak,male,1
1993,Salome,male,1
1993,Salomon,male,1
1993,Salvatore,male,4
1993,Samer,male,1
1993,Samir,male,3
1993,Samuel,male,7
1993,Samy,male,1
1993,Sander,male,1
1993,Sandro,male,11
1993,Sangaman,male,1
1993,Sarian,male,1
1993,Sasa,male,1
1993,Sascha,male,3
1993,Sascha-Marcel,male,1
1993,Sasha,male,1
1993,Schahed,male,1
1993,Schmuel,male,2
1993,Sean,male,1
1993,Sebastian,male,8
1993,Selim,male,2
1993,Serafin,male,1
1993,Serano,male,1
1993,Serge,male,1
1993,Sergey,male,1
1993,Sergio,male,1
1993,Serkan,male,1
1993,Sevdi,male,1
1993,Severin,male,7
1993,Sevkan,male,1
1993,Seyfullah,male,1
1993,Shaban,male,2
1993,Shahid,male,1
1993,Shakitthiyan,male,1
1993,Shathis,male,1
1993,Shayan,male,1
1993,Shkumbin,male,1
1993,Shmuel,male,1
1993,Shpend,male,1
1993,Shqipran,male,1
1993,Silas,male,1
1993,Silvan,male,2
1993,Simcha,male,1
1993,Simeon,male,1
1993,Simmons,male,1
1993,Simon,male,22
1993,Simone,male,3
1993,Simón,male,1
1993,Sin Jen,male,1
1993,Sinan,male,2
1993,Slavischa,male,1
1993,Sohan,male,1
1993,Songbo,male,1
1993,Sophear,male,1
1993,Spencer,male,1
1993,Stanko,male,1
1993,Stefan,male,16
1993,Stefano,male,6
1993,Stefanos,male,1
1993,Stephan,male,2
1993,Stevan,male,1
1993,Steve,male,1
1993,Steven,male,1
1993,Stjepan,male,1
1993,Suayib,male,1
1993,Sutheshnan,male,1
1993,Sven,male,6
1993,Swen,male,1
1993,Swiss,male,1
1993,Sylvan,male,1
1993,Sükrü,male,1
1993,Takafumi,male,1
1993,Takeshi,male,1
1993,Talat,male,1
1993,Talhà,male,1
1993,Tamino,male,1
1993,Tarek,male,2
1993,Tashi,male,1
1993,Taulant,male,1
1993,Taulon,male,1
1993,Teemu,male,1
1993,Tejsir,male,1
1993,Terence,male,1
1993,Thanusan,male,2
1993,Thibaud,male,1
1993,Thierry,male,3
1993,Thilo,male,1
1993,Thomas,male,13
1993,Thomson,male,1
1993,Tiago,male,3
1993,Tiberio,male,1
1993,Tibor,male,1
1993,Till,male,3
1993,Tim,male,6
1993,Timo,male,4
1993,Timon,male,2
1993,Timoteo,male,1
1993,Tiziano,male,1
1993,Tizoc,male,1
1993,Tobias,male,7
1993,Tobyas,male,1
1993,Tolga,male,3
1993,Tom,male,1
1993,Tomas,male,1
1993,Tonatiuh,male,1
1993,Tony,male,1
1993,Tsafrir,male,1
1993,Tugrul,male,1
1993,Tuviah,male,1
1993,Ugo,male,1
1993,Ugur,male,1
1993,Umur,male,1
1993,Umut,male,1
1993,Uran,male,1
1993,Urim,male,1
1993,Valdrin,male,1
1993,Valentin,male,4
1993,Valmir,male,3
1993,Veghim,male,1
1993,Vehbi,male,1
1993,Veton,male,1
1993,Victor,male,3
1993,Vidurshanan,male,1
1993,Vigan,male,1
1993,Vijeeban,male,1
1993,Vincens,male,1
1993,Vincent,male,2
1993,Vincenzo,male,1
1993,Vineeth,male,1
1993,Vinjoan,male,1
1993,Vinzenz,male,1
1993,Vinzenzo,male,1
1993,Visahan,male,1
1993,Vito,male,1
1993,Vivian,male,1
1993,Vule,male,1
1993,Walter,male,1
1993,Xaver,male,1
1993,Xhemail,male,1
1993,Yakir,male,1
1993,Yanis,male,1
1993,Yann,male,1
1993,Yannick,male,5
1993,Yannik,male,1
1993,Yasin,male,1
1993,Yassin,male,1
1993,Ye Si,male,1
1993,Yifan,male,1
1993,Yisrael,male,1
1993,Younes,male,1
1993,Youssef,male,1
1993,Yusuf,male,1
1993,Yves,male,3
1993,Zarif,male,1
1993,Zdravko,male,1
1993,Zvi,male,1
1993,Zvonko,male,1
1993,Özkan,male,1
1994,Ada,female,1
1994,Adela,female,1
1994,Adele,female,1
1994,Adelina,female,2
1994,Adelisa,female,1
1994,Adriana,female,3
1994,Adrienne,female,1
1994,Agathe,female,1
1994,Ahintha,female,1
1994,Aika,female,1
1994,Aileen,female,1
1994,Aiyana,female,1
1994,Ajana,female,1
1994,Ajla,female,1
1994,Ajshe,female,1
1994,Alana,female,1
1994,Alaá,female,1
1994,Alba,female,4
1994,Albana,female,1
1994,Albina,female,2
1994,Albiona,female,1
1994,Albulena,female,2
1994,Aldina,female,1
1994,Aleksandra,female,2
1994,Alena,female,1
1994,Alenka,female,1
1994,Alenso,female,1
1994,Alessandra,female,11
1994,Alessia,female,4
1994,Alexandra,female,8
1994,Alice,female,2
1994,Alicia,female,1
1994,Alina,female,3
1994,Aline,female,6
1994,Alisha,female,1
1994,Alison,female,1
1994,Alissa,female,2
1994,Alma,female,2
1994,Almasa,female,1
1994,Almudena,female,1
1994,Amadea,female,1
1994,Amanda,female,3
1994,Amandine,female,1
1994,Amazona,female,1
1994,Amber,female,1
1994,Amela,female,1
1994,Amelia,female,1
1994,Amina,female,3
1994,Amira,female,1
1994,Amné,female,1
1994,Amtul,female,1
1994,Ana,female,5
1994,Anais,female,1
1994,Anastasia,female,1
1994,Anaïs,female,1
1994,Andjela,female,1
1994,Andrea,female,8
1994,Angela,female,7
1994,Angelica,female,1
1994,Angeliki,female,1
1994,Anina,female,2
1994,Anita,female,1
1994,Anja,female,3
1994,Ann,female,1
1994,Anna,female,16
1994,Anna Maria,female,1
1994,Anna-Christin,female,1
1994,Annabelle,female,1
1994,Anne,female,4
1994,Anne-Cathérine,female,1
1994,Anne-Christine,female,1
1994,Annelisa,female,1
1994,Annick,female,1
1994,Annik,female,2
1994,Annika,female,2
1994,Annina,female,3
1994,Anouk,female,3
1994,Antigona,female,1
1994,Antonia,female,2
1994,Antonietta,female,1
1994,Anuschka,female,1
1994,Aparna,female,1
1994,Arbenita,female,1
1994,Arbnora,female,1
1994,Arbnore,female,1
1994,Arbëresha,female,1
1994,Archana,female,1
1994,Ariana,female,2
1994,Ariane,female,2
1994,Arianna,female,1
1994,Arila,female,1
1994,Arina,female,1
1994,Arjeta,female,1
1994,Arlinda,female,1
1994,Arline,female,1
1994,Arta,female,3
1994,Asli,female,2
1994,Athanasia,female,1
1994,Awnore,female,1
1994,Ayako,female,1
1994,Ayana,female,1
1994,Aylin,female,4
1994,Ayse,female,1
1994,Aysenur,female,1
1994,Aysin,female,1
1994,Ayten,female,1
1994,Azra,female,1
1994,Barbara,female,2
1994,Basak,female,1
1994,Bavithra,female,1
1994,Beatrice,female,1
1994,Beatriz,female,1
1994,Belgin,female,1
1994,Belinda,female,1
1994,Berfin,female,2
1994,Beritan,female,1
1994,Bernadette,female,1
1994,Beryl,female,1
1994,Bettina,female,3
1994,Betül,female,1
1994,Bianca,female,1
1994,Bisera,female,1
1994,Blanca,female,1
1994,Bojana,female,1
1994,Bonnie,female,1
1994,Borna,female,1
1994,Bozi,female,1
1994,Bracha,female,3
1994,Brenda,female,3
1994,Brianna,female,1
1994,Brigitte,female,1
1994,Brita,female,1
1994,Camille,female,1
1994,Canan,female,1
1994,Carina,female,1
1994,Carla,female,1
1994,Carlotta,female,1
1994,Carmen,female,3
1994,Carmina,female,1
1994,Carmine,female,1
1994,Carmo,female,1
1994,Carolina,female,1
1994,Caroline,female,9
1994,Catarina,female,3
1994,Catherine,female,3
1994,Cecilia,female,2
1994,Celia,female,1
1994,Celina,female,1
1994,Cerine,female,1
1994,Ceylan,female,1
1994,Chadieja,female,1
1994,Chaja,female,2
1994,Chaje,female,1
1994,Chanah,female,1
1994,Chantal,female,6
1994,Chantale,female,1
1994,Charlotte,female,1
1994,Charo,female,1
1994,Charuga,female,1
1994,Chiara,female,5
1994,Chloé,female,1
1994,Christal,female,1
1994,Christiana,female,1
1994,Christiane,female,1
1994,Christianna,female,1
1994,Christina,female,5
1994,Claire,female,1
1994,Clara,female,1
1994,Claudia,female,6
1994,Corina,female,6
1994,Corinna,female,1
1994,Corinne,female,1
1994,Cornelia,female,1
1994,Coumba,female,1
1994,Cristina,female,5
1994,Cynthia,female,1
1994,Cyrilla,female,1
1994,Cécile,female,1
1994,Céline,female,6
1994,Dafina,female,4
1994,Dajana,female,1
1994,Daksha,female,1
1994,Daline,female,1
1994,Damaris,female,2
1994,Danae,female,1
1994,Daniela,female,2
1994,Danijela,female,2
1994,Danusheya,female,1
1994,Daria,female,1
1994,Daryl,female,1
1994,Debby,female,1
1994,Debora,female,4
1994,Deborah,female,8
1994,Dejana,female,1
1994,Delia,female,3
1994,Delphine,female,1
1994,Denise,female,4
1994,Deniz,female,2
1994,Derman,female,1
1994,Derya,female,1
1994,Deshira,female,1
1994,Dewora,female,1
1994,Deya,female,1
1994,Diana,female,3
1994,Diellza,female,1
1994,Dilara,female,1
1994,Dina,female,1
1994,Dinah,female,2
1994,Dominique,female,2
1994,Donjeta,female,1
1994,Dora,female,1
1994,Dorentina,female,2
1994,Doris,female,2
1994,Dorothy,female,1
1994,Dorothée,female,1
1994,Doruntina,female,1
1994,Doushka,female,1
1994,Dragana,female,1
1994,Drilona,female,1
1994,Dunja,female,1
1994,Désirée,female,6
1994,Ebru,female,2
1994,Edina,female,1
1994,Edlira,female,1
1994,Egzona,female,1
1994,Egzonë,female,1
1994,Ejona,female,1
1994,Elena,female,9
1994,Eleonora,female,2
1994,Elhame,female,1
1994,Elia,female,1
1994,Eliana,female,2
1994,Eliane,female,1
1994,Elif,female,1
1994,Elin,female,1
1994,Elisa,female,3
1994,Elita,female,1
1994,Ella,female,2
1994,Ellen,female,1
1994,Ellya,female,1
1994,Elsa,female,1
1994,Emanuela,female,1
1994,Emily,female,1
1994,Emma,female,2
1994,Enisa,female,1
1994,Enora,female,1
1994,Erblina,female,1
1994,Erhana,female,1
1994,Erika,female,1
1994,Erodita,female,1
1994,Estelle,female,2
1994,Esther,female,6
1994,Eva,female,2
1994,Evangelia,female,1
1994,Evelin,female,1
1994,Evelyn,female,1
1994,Fabiana,female,2
1994,Fabienne,female,5
1994,Fabiola,female,1
1994,Fahrije,female,1
1994,Fatima,female,3
1994,Fatlinda,female,2
1994,Faye,female,2
1994,Federica,female,1
1994,Fertesa,female,1
1994,Filomena,female,1
1994,Fiona,female,4
1994,Fjolla,female,1
1994,Flaka,female,1
1994,Flaminia,female,1
1994,Flavia,female,1
1994,Fleur,female,1
1994,Florence,female,5
1994,Florencia,female,1
1994,Florida,female,1
1994,Florije,female,1
1994,Florina,female,1
1994,Florinda,female,1
1994,Florjana,female,1
1994,Flurina,female,1
1994,Franca,female,1
1994,Francesca,female,4
1994,Franziska,female,1
1994,Frida,female,1
1994,Friederike,female,1
1994,Gabriela,female,3
1994,Gabriella,female,1
1994,Gentijane,female,1
1994,Georgina,female,1
1994,Geraldine,female,1
1994,Germaine,female,1
1994,Giada,female,1
1994,Gianna,female,1
1994,Gil,female,1
1994,Gilla,female,1
1994,Gina,female,2
1994,Giovanna,female,1
1994,Giulia,female,3
1994,Giulietta,female,1
1994,Giuseppina,female,1
1994,Gjyljete,female,1
1994,Glenda,female,1
1994,Gloria,female,1
1994,Golda,female,1
1994,Gorja,female,1
1994,Gwendoline,female,1
1994,Géraldine,female,1
1994,Hager,female,1
1994,Hanae,female,1
1994,Hanna,female,2
1994,Hannah,female,4
1994,Helder,female,1
1994,Helen,female,1
1994,Helena,female,5
1994,Hermeline,female,1
1994,Hilal,female,1
1994,Hilâl,female,1
1994,Huda,female,1
1994,Hurija,female,1
1994,Iara,female,1
1994,Ilaria,female,1
1994,Ilenia,female,2
1994,Inanna,female,1
1994,Inci,female,1
1994,Indira,female,1
1994,Inthuja,female,1
1994,Inés,female,1
1994,Irem,female,1
1994,Irene,female,3
1994,Irina,female,4
1994,Iris,female,1
1994,Irène,female,1
1994,Isabel,female,3
1994,Isabelle,female,2
1994,Isolde,female,1
1994,Ivana,female,5
1994,Izzem,female,1
1994,Jacqueline,female,4
1994,Jael,female,1
1994,Jamie,female,1
1994,Jamilla,female,1
1994,Jana,female,5
1994,Janika,female,1
1994,Janina,female,2
1994,Janine,female,3
1994,Jaqueline,female,1
1994,Jasmi,female,1
1994,Jasmin,female,7
1994,Jasmina,female,3
1994,Jasmine,female,2
1994,Jasna,female,1
1994,Jeanne,female,3
1994,Jeannine,female,1
1994,Jefimija,female,1
1994,Jelena,female,3
1994,Jelica,female,1
1994,Jella,female,1
1994,Jemma,female,1
1994,Jenifer,female,1
1994,Jennifer,female,13
1994,Jenny,female,3
1994,Jerusheni,female,1
1994,Jessica,female,17
1994,Jessye,female,1
1994,Jetlira,female,1
1994,Jeyamathy,female,1
1994,Jill,female,3
1994,Jnana,female,1
1994,Joana,female,4
1994,Joanna,female,1
1994,Jocelyne,female,1
1994,Johanna,female,3
1994,Joo Ri,female,1
1994,Jorina,female,1
1994,Joséphine,female,1
1994,Joyce,female,1
1994,Joëlle,female,1
1994,Jrina,female,1
1994,Judith,female,2
1994,Judy,female,1
1994,Julia,female,14
1994,Julie,female,1
1994,Julienne,female,1
1994,Juliette,female,2
1994,Jumana,female,1
1994,Jülide,female,1
1994,Kajanthana,female,1
1994,Kaltrina,female,1
1994,Kardelen,female,1
1994,Karin,female,1
1994,Karolina,female,1
1994,Karthiga,female,1
1994,Katarina,female,2
1994,Katharina,female,1
1994,Katherina-Lynn,female,1
1994,Kathrin,female,2
1994,Katja,female,2
1994,Katrin,female,1
1994,Katrina,female,1
1994,Kay,female,1
1994,Keerthiha,female,1
1994,Kelly,female,1
1994,Kiah,female,1
1994,Kim,female,3
1994,Kimberly,female,1
1994,Kira,female,1
1994,Kiriko,female,1
1994,Kowsiga,female,1
1994,Kristina,female,5
1994,Kujtesa,female,1
1994,Kübra,female,1
1994,Ladina,female,3
1994,Laila,female,3
1994,Lale,female,1
1994,Lamia,female,1
1994,Lamija,female,1
1994,Lara,female,11
1994,Larissa,female,12
1994,Latis,female,1
1994,Laura,female,16
1994,Laurenta,female,1
1994,Lea,female,20
1994,Lea-Martina,female,1
1994,Leaine,female,1
1994,Leandra,female,3
1994,Lee,female,1
1994,Leila,female,5
1994,Lena,female,4
1994,Leonie,female,8
1994,Leonora,female,1
1994,Leslie,female,1
1994,Letizia,female,1
1994,Leyla,female,2
1994,Liana,female,2
1994,Libi,female,1
1994,Lidija,female,1
1994,Lidita,female,1
1994,Ligaya,female,1
1994,Lilais,female,1
1994,Liliana,female,1
1994,Liliane,female,2
1994,Lilit,female,1
1994,Lina,female,2
1994,Linda,female,4
1994,Lindihana,female,1
1994,Linn,female,1
1994,Linolin,female,1
1994,Liora,female,1
1994,Liridona,female,2
1994,Lisa,female,15
1994,Livia,female,4
1994,Livya,female,1
1994,Loren,female,2
1994,Lorena,female,6
1994,Loretta,female,1
1994,Lorina,female,1
1994,Lotti,female,1
1994,Lou,female,1
1994,Loue,female,1
1994,Louisa,female,1
1994,Lua,female,1
1994,Luana,female,5
1994,Lucia,female,4
1994,Luciana,female,2
1994,Lucy,female,2
1994,Ludovica,female,1
1994,Luisa,female,1
1994,Luljana,female,1
1994,Luzia,female,1
1994,Luzmela,female,1
1994,Lydia,female,1
1994,Lynn,female,1
1994,Lätizia,female,1
1994,Léa,female,1
1994,Madeline,female,1
1994,Madlaina,female,1
1994,Maeva,female,1
1994,Magdalini,female,1
1994,Maja,female,2
1994,Majlen,female,1
1994,Makfirete,female,1
1994,Maki,female,1
1994,Malka,female,1
1994,Malva,female,1
1994,Manuela,female,4
1994,Mara,female,1
1994,Marcella,female,2
1994,Margaret,female,1
1994,Maria,female,8
1994,Maria de Fatima,female,1
1994,Maria del Cielo,female,1
1994,Mariam,female,2
1994,Marie,female,1
1994,Marie-Gabrielle,female,1
1994,Marie-Luise,female,1
1994,Marietta,female,1
1994,Marija,female,4
1994,Marijana,female,1
1994,Marina,female,10
1994,Marion,female,2
1994,Marisa,female,3
1994,Marla,female,1
1994,Marlen,female,1
1994,Marlene,female,2
1994,Marnie,female,1
1994,Marsia,female,1
1994,Marthini,female,1
1994,Martina,female,3
1994,Mary,female,1
1994,Mary-Elizabeth,female,1
1994,Matea,female,1
1994,Mattea,female,1
1994,Maude,female,2
1994,Maya,female,1
1994,Mayra,female,1
1994,Mbarjeta,female,1
1994,Medea,female,1
1994,Medina,female,2
1994,Melani,female,1
1994,Melania,female,2
1994,Melanie,female,10
1994,Melina,female,2
1994,Melinda,female,1
1994,Melis,female,1
1994,Melisa,female,1
1994,Melissa,female,2
1994,Melody,female,1
1994,Meltem,female,1
1994,Menga,female,1
1994,Meret,female,4
1994,Merima,female,2
1994,Mevina,female,1
1994,Meyla,female,1
1994,Micaela,female,1
1994,Mical,female,1
1994,Michaela,female,3
1994,Michal,female,1
1994,Michelle,female,13
1994,Michèle,female,3
1994,Micky,female,1
1994,Mihaela,female,1
1994,Miki,female,1
